keyphrase	dispersion	cuewords	tfidf	localspan	cscore	keyword
head	0.0000000000	0.0	0.000204365571213	0.0	0.0	False
solution	0.2056737589	0.0	0.000514697785072	0.0	0.0	False
conceptually	0.0000000000	0.0	0.000251616271483	0.0	0.0	False
parts	0.0000000000	0.0	0.000194676921938	0.0	0.0	False
algebraic	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
notation	0.0000000000	0.0	0.000169073557692	0.0	0.0	False
game_summary	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
strip_tag_info	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
part	0.0000000000	0.0	2.00956106784e-05	0.0	0.0	False
game	0.0000000000	0.0	0.000185613795813	0.0	0.0	False
rest	0.0000000000	0.0	0.000321081330732	0.0	0.0	False
problem	0.0000000000	0.0	4.01912213567e-05	0.0	0.0	False
recording	0.0000000000	0.0	0.000282952256782	0.0	0.0	False
moves	0.0000000000	0.0	0.000371227591625	0.0	0.0	False
boards	0.0000000000	0.0	0.000251616271483	0.0	0.0	False
intertwined	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
big	0.0000000000	0.0	0.000292015382907	0.0	0.0	False
component	0.0000000000	0.0	0.000251616271483	0.0	0.0	False
chunks	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
chunk	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
parsing	0.0000000000	0.0	0.000380290717751	0.0	0.0	False
get_move_lst	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
get_move_str	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
move	0.3493975904	0.0	0.000256569809013	0.0	0.0	False
extract	0.0000000000	0.0	0.000380290717751	0.0	0.0	False
mate	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
get_fin_sq	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
get_piece_type	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
track	0.0000000000	0.0	9.7338460969e-05	0.0	0.0	False
board	0.0000000000	0.0	0.000565904513563	0.0	0.0	False
update_board	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
get_init_move	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
move_piece	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
nested	0.3901345291	0.0	0.00141476128391	0.0	0.0	False
list	0.1014267473	0.0	0.00358717902132	0.0	0.0	False
supposed	0.0000000000	0.0	0.000323351368206	0.0	0.0	False
piece	0.0000000000	0.0	0.000408731142426	0.0	0.0	False
pieces	0.0000000000	0.0	0.000169073557692	0.0	0.0	False
legally	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
relies	0.0000000000	0.0	0.000282952256782	0.0	0.0	False
heavily	0.0000000000	0.0	0.000282952256782	0.0	0.0	False
correctness	0.0000000000	0.0	0.000323351368206	0.0	0.0	False
comments	0.0000000000	0.0	0.000323351368206	0.0	0.0	False
weekend	0.0000000000	0.0	0.000646702736412	0.0	0.0	False
deadline	0.0000000000	0.0	0.000565904513563	0.0	0.0	False
moved	0.0000000000	0.0	0.000234868143295	0.0	0.0	False
27th	0.0000000000	0.0	0.00129340547282	0.0	0.0	False
monday	0.0000000000	0.0	0.000503232542965	0.0	0.0	False
tuesday	0.0000000000	0.0	0.000565904513563	0.0	0.0	False
midterm	0.0000000000	0.0	0.000503232542965	0.0	0.0	False
30th	0.0000000000	0.0	0.000646702736412	0.0	0.0	False
regular	0.3493975904	0.0	0.000469736286589	0.0	0.0	False
lecture	0.3493975904	0.0	0.000469736286589	0.0	0.0	False
room	0.0000000000	0.0	0.000308555621027	0.0	0.0	False
request	0.0000000000	0.0	0.000308555621027	0.0	0.0	False
volunteer	0.3493975904	0.0	0.00129340547282	0.0	0.0	False
note-taker	0.0000000000	0.0	0.000646702736412	0.0	0.0	False
student	0.0000000000	0.0	0.000338147115384	0.0	0.0	False
requires	0.0000000000	0.0	0.000143470193446	0.0	0.0	False
notetaker	0.0000000000	0.0	0.000646702736412	0.0	0.0	False
accommodation	0.0000000000	0.0	0.000646702736412	0.0	0.0	False
disability	0.0000000000	0.0	0.000646702736412	0.0	0.0	False
signing	0.0000000000	0.0	0.000646702736412	0.0	0.0	False
posting	0.0000000000	0.0	0.000646702736412	0.0	0.0	False
notes	0.0000000000	0.0	0.000408731142426	0.0	0.0	False
significant	0.0000000000	0.0	0.000214054220488	0.0	0.0	False
difference	0.0000000000	0.0	0.000159523672969	0.0	0.0	False
capacity	0.0000000000	0.0	0.000338147115384	0.0	0.0	False
fully	0.0000000000	0.0	0.000308555621027	0.0	0.0	False
participate	0.0000000000	0.0	0.000503232542965	0.0	0.0	False
accessibility	0.0000000000	0.0	0.000565904513563	0.0	0.0	False
services	0.0000000000	0.0	0.000234868143295	0.0	0.0	False
huron	0.0000000000	0.0	0.000646702736412	0.0	0.0	False
suite	0.0000000000	0.0	0.000408731142426	0.0	0.0	False
students	0.0000000000	0.0	0.000452025814474	0.0	0.0	False
notice	0.0000000000	0.0	0.000308555621027	0.0	0.0	False
quality	0.0000000000	0.0	0.000452025814474	0.0	0.0	False
notetaking	0.0000000000	0.0	0.000646702736412	0.0	0.0	False
improves	0.0000000000	0.0	0.000646702736412	0.0	0.0	False
volunteering	0.0000000000	0.0	0.000646702736412	0.0	0.0	False
receive	0.0000000000	0.0	0.000503232542965	0.0	0.0	False
certificate	0.0000000000	0.0	0.000646702736412	0.0	0.0	False
recognition	0.0000000000	0.0	0.000565904513563	0.0	0.0	False
immutable	0.3190503764	0.0	0.00452025814474	0.0	0.0	False
making	0.3493975904	0.0	0.000256569809013	0.0	0.0	False
object	0.2465986395	0.0	0.00097338460969	0.0	0.0	False
small	0.0000000000	0.0	7.46252396385e-05	0.0	0.0	False
large	0.3493975904	0.0	0.000125343941196	0.0	0.0	False
images	0.0000000000	0.0	0.000408731142426	0.0	0.0	False
mutable	0.2286036036	0.0	0.00352262780076	0.0	0.0	False
keeping	0.0000000000	0.0	0.000176550669688	0.0	0.0	False
original	0.5370370370	0.0	0.000514697785072	0.0	0.0	False
modifying	0.0000000000	0.0	0.000408731142426	0.0	0.0	False
tossing	0.0000000000	0.0	0.000646702736412	0.0	0.0	False
wasteful	0.0000000000	0.0	0.000565904513563	0.0	0.0	False
allowed	0.0000000000	0.0	0.000257348892536	0.0	0.0	False
aliasing	0.3670886076	0.0	0.00258681094565	0.0	0.0	False
initialised	0.0000000000	0.0	0.000646702736412	0.0	0.0	False
sets	0.0000000000	0.0	0.0	0.0	0.0	False
media.set_green	0.0000000000	0.0	0.0	0.0	0.0	False
pixel,0	0.0000000000	0.0	0.0	0.0	0.0	False
pics	0.0000000000	0.0	0.000646702736412	0.0	0.0	False
effectively	0.0000000000	0.0	0.000281786858268	0.0	0.0	False
beginning	0.5370370370	0.0	0.000514697785072	0.0	0.0	False
lists	0.1418749174	0.0	0.00647966804158	0.0	0.0	False
co-ordinate	0.0000000000	0.0	0.000646702736412	0.0	0.0	False
easily	0.0000000000	0.0	0.000113878699089	0.0	0.0	False
slow	0.0000000000	0.0	0.000257348892536	0.0	0.0	False
high-dimensional	0.0000000000	0.0	0.000646702736412	0.0	0.0	False
spaces	0.0000000000	0.0	0.000408731142426	0.0	0.0	False
grouping	0.0000000000	0.0	0.000503232542965	0.0	0.0	False
items	0.5370370370	0.0	0.000676294230769	0.0	0.0	False
list_name	0.1127055306	0.0	0.00194010820924	0.0	0.0	False
list_elt0	0.0000000000	0.0	0.000646702736412	0.0	0.0	False
list_elt1	0.0000000000	0.0	0.00129340547282	0.0	0.0	False
list_eltn	0.0000000000	0.0	0.00129340547282	0.0	0.0	False
i-th	0.0000000000	0.0	0.000646702736412	0.0	0.0	False
element	0.3033846154	0.0	0.00158895602719	0.0	0.0	False
i-1	0.4065420561	0.0	0.00129340547282	0.0	0.0	False
indexed	0.0000000000	0.0	0.000408731142426	0.0	0.0	False
elements	0.2932254803	0.0	0.00214144614132	0.0	0.0	False
empty	0.0000000000	0.0	0.000214054220488	0.0	0.0	False
index	0.4496124031	0.0	0.000778707687752	0.0	0.0	False
heterogeneous	0.5272727273	0.0	0.00100646508593	0.0	0.0	False
length	0.0000000000	0.0	0.000281786858268	0.0	0.0	False
min	0.3805774278	0.0	0.000514697785072	0.0	0.0	False
max	0.3805774278	0.0	0.000617111242055	0.0	0.0	False
sum	0.3805774278	0.0	0.000617111242055	0.0	0.0	False
numbered	0.0000000000	0.0	0.000408731142426	0.0	0.0	False
append	0.0000000000	0.0	0.0	0.0	0.0	False
adds	0.0000000000	0.0	0.000371227591625	0.0	0.0	False
sorts	0.0000000000	0.0	0.000904051628948	0.0	0.0	False
consistent	0.0000000000	0.0	0.000452025814474	0.0	0.0	False
notions	0.0000000000	0.0	0.000452025814474	0.0	0.0	False
inserts	0.0000000000	0.0	0.000452025814474	0.0	0.0	False
remove	0.0000000000	0.0	0.0	0.0	0.0	False
removes	0.0000000000	0.0	0.000452025814474	0.0	0.0	False
instance	0.0000000000	0.0	0.000100175521398	0.0	0.0	False
count	0.0000000000	0.0	0.0	0.0	0.0	False
counts	0.0000000000	0.0	0.000452025814474	0.0	0.0	False
looping	0.2636363636	0.0	0.0015096976289	0.0	0.0	False
operation	0.0000000000	0.0	5.12067284915e-05	0.0	0.0	False
item	0.1966101695	0.0	0.00241297934557	0.0	0.0	False
equivalent	0.0000000000	0.0	0.000194676921938	0.0	0.0	False
tricky	0.0000000000	0.0	0.000503232542965	0.0	0.0	False
alter	0.3493975904	0.0	0.00100646508593	0.0	0.0	False
indices	0.0000000000	0.0	0.000371227591625	0.0	0.0	False
range	0.1330275229	0.0	0.000176550669688	0.0	0.0	False
ordered	0.3493975904	0.0	0.000617111242055	0.0	0.0	False
ranging	0.2636363636	0.0	0.00135607744342	0.0	0.0	False
i,j	0.0000000000	0.0	0.0	0.0	0.0	False
j-1	0.2685185185	0.0	0.00258681094565	0.0	0.0	False
inclusive	0.4233576642	0.0	0.00113180902713	0.0	0.0	False
i,j,k	0.0000000000	0.0	0.0	0.0	0.0	False
step	0.0000000000	0.0	0.000176550669688	0.0	0.0	False
i,k	0.0000000000	0.0	0.0	0.0	0.0	False
i,k,1	0.0000000000	0.0	0.0	0.0	0.0	False
slicing	0.3493975904	0.0	0.00113180902713	0.0	0.0	False
perform	0.0000000000	0.0	0.000113878699089	0.0	0.0	False
sublist	0.3493975904	0.0	0.00129340547282	0.0	0.0	False
aliased	0.0000000000	0.0	0.000646702736412	0.0	0.0	False
tuples	0.2636363636	0.0	0.0015096976289	0.0	0.0	False
worried	0.0000000000	0.0	0.000503232542965	0.0	0.0	False
carelessness	0.0000000000	0.0	0.000646702736412	0.0	0.0	False
tuple	0.0000000000	0.0	0.000565904513563	0.0	0.0	False
tuple_name	0.2636363636	0.0	0.0	0.0	0.0	False
item0,item1,item2,	0.0000000000	0.0	0.0	0.0	0.0	False
referenced	0.0000000000	0.0	0.000408731142426	0.0	0.0	False
ambiguity	0.0000000000	0.0	0.000565904513563	0.0	0.0	False
revisted	0.3901345291	0.0	0.00129340547282	0.0	0.0	False
knowlege	0.0000000000	0.0	0.000646702736412	0.0	0.0	False
gained	0.0000000000	0.0	0.000408731142426	0.0	0.0	False
reference	0.5178571429	0.0	0.000353101339375	0.0	0.0	False
heterogenous	0.0000000000	0.0	0.000646702736412	0.0	0.0	False
slice	0.0000000000	0.0	0.000452025814474	0.0	0.0	False
substring	0.2566371681	0.0	0.000646702736412	0.0	0.0	False
matching	0.0000000000	0.0	0.000452025814474	0.0	0.0	False
left	0.0000000000	0.0	0.000143470193446	0.0	0.0	False
exists	0.0000000000	0.0	0.000371227591625	0.0	0.0	False
rfind	0.0000000000	0.0	0.0	0.0	0.0	False
substring,i,j	0.0000000000	0.0	0.0	0.0	0.0	False
matrices	0.0000000000	0.0	0.000646702736412	0.0	0.0	False
represent	0.0000000000	0.0	0.000143470193446	0.0	0.0	False
grid	0.0000000000	0.0	0.000452025814474	0.0	0.0	False
higher	0.0000000000	0.0	0.000234868143295	0.0	0.0	False
dimenstional	0.0000000000	0.0	0.000646702736412	0.0	0.0	False
naturally	0.0000000000	0.0	0.000408731142426	0.0	0.0	False
item2	0.0000000000	0.0	0.000646702736412	0.0	0.0	False
